ObjectID,GlobalID,Order,Family,Final ID,"Please describe the ""other"" bug",Please include any other notes about the particular bug.,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1341,d0be7859-8d08-4b09-8e09-3147e436632e,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,0847badd-06be-4296-8547-2457d96d71f5,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec
1342,61504cf6-3acf-4b7f-8e9e-76aa13453c4e,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,0847badd-06be-4296-8547-2457d96d71f5,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec
1343,dddf2780-7f0c-4d63-851d-d72f06805a99,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,0847badd-06be-4296-8547-2457d96d71f5,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec
1344,29148835-5664-46f3-8c0d-f8a6355e4c9e,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,0847badd-06be-4296-8547-2457d96d71f5,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec
1345,01df1031-18d6-4858-8803-1322cb8c64b6,Diptera,Athericidae,(Diptera) Athericidae,,,0847badd-06be-4296-8547-2457d96d71f5,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec
1346,230472c1-219b-4192-8ae6-9410740538be,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,0847badd-06be-4296-8547-2457d96d71f5,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:30,keleigh.reynolds@dec.ny.gov_nysdec
1347,66066c6d-f689-442e-8753-8b2f75d6e108,Crustacea: Amphipoda,Gammaridea,(Crustacea: Amphipoda) Gammaridea,,,86762122-f866-42cd-8719-855287948f51,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec
1348,285cacb5-ea44-436f-83ca-ee63b8076143,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,86762122-f866-42cd-8719-855287948f51,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec
1349,3a5a9ce3-5d16-49be-88dd-85df1e953996,Mollusca: Gastropoda,Lymnaeidae,(Mollusca: Gastropoda) Lymnaeidae,,,86762122-f866-42cd-8719-855287948f51,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec
1350,f383b6cb-6a9d-4b0f-8bab-b1251b19d2f4,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,86762122-f866-42cd-8719-855287948f51,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec
1351,39b82a52-ac5f-4b1d-850c-920172b89897,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,86762122-f866-42cd-8719-855287948f51,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec
1352,9c181af7-6439-4d15-830c-25165b1c8098,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,86762122-f866-42cd-8719-855287948f51,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec
1353,0b69e846-198e-4e93-883b-91f5ebdd8434,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,86762122-f866-42cd-8719-855287948f51,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec
1354,a5effb4c-b753-49f2-8448-c94d71450ce4,,,() ,,,86762122-f866-42cd-8719-855287948f51,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 16:50,keleigh.reynolds@dec.ny.gov_nysdec
1355,24379952-1b26-4ca3-8e4d-22c2022d1c8e,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1356,44245430-a708-4fc2-8ecb-44db82262b57,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1357,1ee3c024-7b7d-45cf-88e3-9c1a37dd0848,Mollusca: Gastropoda,Lymnaeidae,(Mollusca: Gastropoda) Lymnaeidae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1358,3cce9e29-74ff-498c-8597-557b3a2c8776,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1359,6cbb6f46-d23a-4709-8293-e7f841462da3,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1360,ca4cf393-0586-491d-8abc-a66abdae4885,Trichoptera,Odontoceridae,(Trichoptera) Odontoceridae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1361,fa53b57a-c493-4706-8db8-6d866777b8bc,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1362,a6dcb078-9ce7-46ba-8cd2-bb8d796da032,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1363,41af4f88-be97-430c-8f57-32a0d2e06786,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1364,68780a2b-9f35-404b-8e44-bcd2cc19379a,Ephemeroptera,Leptophlebiidae,(Ephemeroptera) Leptophlebiidae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1365,f47d974c-5887-46c1-8981-d58afe384d9e,Ephemeroptera,Siphlonuridae,(Ephemeroptera) Siphlonuridae,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1366,580d339f-bb45-4e3a-8f75-f5788d59fed2,,,() ,,,d34f24d7-f277-4f34-838d-cf856ec6ecfe,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:10,keleigh.reynolds@dec.ny.gov_nysdec
1367,61b4f766-a668-4711-8fa4-a0b04ab4ece6,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1368,a9fdecf9-004a-45c6-84b9-3a3a170d9b47,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1369,9525126d-aa6b-4a59-8032-6ad7d2ef30b1,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1370,89edf2f6-6e98-4c6b-81d6-25ed37beb091,Diptera,Athericidae,(Diptera) Athericidae,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1371,9e6e4f70-cd6f-46c9-86d5-2aabd3de0430,Diptera,,(Diptera) Limoniidae,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1372,5271890e-1237-4327-83fd-1e078c8979ba,Crustacea: Isopoda,Asellota,(Crustacea: Isopoda) Asellota,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1373,efe59e41-7ff0-4a39-896f-545277f2c162,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1374,a7df86d2-f1c2-4443-8da2-40b70d43b1e2,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1375,47136c8f-6d8b-464f-8f70-dd2b86bcd8a8,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1376,9fa39b4c-c368-47b4-812a-0ffb28ba7c95,Ephemeroptera,Ephemerellidae,(Ephemeroptera) Ephemerellidae,,,f36e32b0-1c8d-4f75-8dbd-a0e44f4dff9c,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:24,keleigh.reynolds@dec.ny.gov_nysdec
1377,225be583-2f94-4f1c-8971-2ae974d29c44,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,c3a0c38c-77e9-4e8c-807b-f3a883cb5d28,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec
1378,e5652fd1-8908-4e31-8222-d7dce670d5da,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,c3a0c38c-77e9-4e8c-807b-f3a883cb5d28,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec
1379,3250a6ac-d2cc-480d-8c47-b0d96170427f,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,c3a0c38c-77e9-4e8c-807b-f3a883cb5d28,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec
1380,84337ed2-2931-4598-809d-4a5b3c69632b,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,missing gills and one cerci,c3a0c38c-77e9-4e8c-807b-f3a883cb5d28,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec
1381,7c430581-1fe7-44bf-85b5-142c68a5b805,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,c3a0c38c-77e9-4e8c-807b-f3a883cb5d28,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec
1382,04b34233-5878-4668-8013-8639f0aae7d1,Diptera,Tipulidae,(Diptera) Tipulidae,,,c3a0c38c-77e9-4e8c-807b-f3a883cb5d28,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec
1383,c31bc0e7-e42b-43af-8c20-3443d46e1365,Wormlike,Oligochaeta,(Wormlike) Oligochaeta,,,c3a0c38c-77e9-4e8c-807b-f3a883cb5d28,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec
1384,4e3344ac-ed9a-42ef-8dd0-c35cc4854049,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,c3a0c38c-77e9-4e8c-807b-f3a883cb5d28,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 17:39,meredith.streeter@dec.ny.gov_nysdec
1385,f1a145d5-d391-4725-8d10-47be6c297485,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,3105397e-5585-463c-8be4-6f9eb0b1949d,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec
1386,120f8d06-9215-47d8-8f1c-3e1eb706ad54,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,3105397e-5585-463c-8be4-6f9eb0b1949d,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec
1387,64eeaeb9-d41b-440f-8fe7-e5de506d5fb7,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,3105397e-5585-463c-8be4-6f9eb0b1949d,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec
1388,74dc14f6-0ba7-485e-8f3c-69e030d27168,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,3105397e-5585-463c-8be4-6f9eb0b1949d,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec
1389,560c4dd3-6d13-4e17-86c4-b2db616286b5,Diptera,,(Diptera) Limoniidae,,,3105397e-5585-463c-8be4-6f9eb0b1949d,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec
1390,ba77dd1b-caa8-4a23-8b6d-79d7141f128b,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,3105397e-5585-463c-8be4-6f9eb0b1949d,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec
1391,4b362988-e57e-4860-893e-6554abddf1ef,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,3105397e-5585-463c-8be4-6f9eb0b1949d,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 17:53,keleigh.reynolds@dec.ny.gov_nysdec
1392,b08f8c3e-70f0-47be-8534-908ad5ea3e40,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,c459e307-31e2-4c36-80d6-588a1f5e3b3c,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec
1393,ada0cdfa-86b7-43fd-8723-cfb8b51cf989,Diptera,Simuliidae,(Diptera) Simuliidae,,,c459e307-31e2-4c36-80d6-588a1f5e3b3c,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec
1394,baea11f1-8c28-4d07-81ad-cf5aa0c74160,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,c459e307-31e2-4c36-80d6-588a1f5e3b3c,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec
1395,bec980ff-b6a5-4d51-8639-eadc902a7481,Crustacea: Isopoda,Asellota,(Crustacea: Isopoda) Asellota,,,c459e307-31e2-4c36-80d6-588a1f5e3b3c,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec
1396,18ffafdd-1ed7-472c-8691-b92109cec503,Diptera,Tipulidae,(Diptera) Tipulidae,,,c459e307-31e2-4c36-80d6-588a1f5e3b3c,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:06,keleigh.reynolds@dec.ny.gov_nysdec
1397,f77cb46f-104d-4d3f-8b92-bbb9e31e1391,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,1cd18cf5-1766-4c93-8830-856778b351af,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec
1398,c77e123f-69ed-4c9b-8927-02ef76cadb8c,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,1cd18cf5-1766-4c93-8830-856778b351af,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec
1399,0900714d-1519-40d5-8372-13de4634cb40,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,1cd18cf5-1766-4c93-8830-856778b351af,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec
1400,05521760-acab-45df-84ac-97da9f8d68ef,Diptera,,(Diptera) Limoniidae,,,1cd18cf5-1766-4c93-8830-856778b351af,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec
1401,e338c070-a454-4db1-8769-23e0fc637dde,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,1cd18cf5-1766-4c93-8830-856778b351af,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec
1402,07bca299-2bb0-4fa0-8d4f-cc7521f245d5,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,1cd18cf5-1766-4c93-8830-856778b351af,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec
1403,c65e2755-f9de-443c-8f9a-4e20f110924e,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,1cd18cf5-1766-4c93-8830-856778b351af,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:14,keleigh.reynolds@dec.ny.gov_nysdec
1404,4984f0d0-7160-4464-8b46-2747b605e9ec,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1405,660a4845-b5cf-42cb-875e-30c93c95347c,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1406,dd2964ad-d12c-4061-8731-55d693ed734b,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,needs midge id,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1407,b7a20d86-3af7-403d-8b01-0b4c3f8c7e5c,Diptera,,(Diptera) Limoniidae,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1408,ba331b5d-368a-4166-82d7-4a5c68a9a7f9,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1409,8772ec9a-e85a-480f-8ca3-92478906765b,Ephemeroptera,Ephemerellidae,(Ephemeroptera) Ephemerellidae,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1410,db678c3d-7e1f-4e58-82d2-194f3e44d285,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1411,3a879e0c-6ae6-44dc-89cd-8553897b0c34,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1412,3fcc249e-0b8a-497a-80bc-32a9845233de,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1413,1ad105fc-6dd7-4be6-8929-221c0abc943c,Trichoptera,Hydroptilidae,(Trichoptera) Hydroptilidae,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1414,ce91077a-e2bd-464d-819e-9a1b62c14743,,,() ,,,b3e312ee-d9a4-421c-8b3c-d2820aec51f0,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:27,keleigh.reynolds@dec.ny.gov_nysdec
1415,e788494c-a5dd-435a-844c-97ece5daf5e8,Plecoptera,Pteronarcidae,(Plecoptera) Pteronarcidae,,,659b4eee-c37d-4ce5-8ec0-7e10ef265d05,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec
1416,0b933cb4-b012-48bc-8486-5b7edf3834d7,Plecoptera,Peltoperlidae,(Plecoptera) Peltoperlidae,,,659b4eee-c37d-4ce5-8ec0-7e10ef265d05,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec
1417,6742db79-bcb4-4e09-813f-bad5f73647f5,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,659b4eee-c37d-4ce5-8ec0-7e10ef265d05,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec
1418,d4672724-090b-4a54-82b1-47bf0155a215,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,659b4eee-c37d-4ce5-8ec0-7e10ef265d05,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec
1419,2abf6852-72f6-47e0-81c5-0df66f4f6478,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,659b4eee-c37d-4ce5-8ec0-7e10ef265d05,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec
1420,14adb6b4-5c19-484f-87c8-071ecd2d2aad,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,659b4eee-c37d-4ce5-8ec0-7e10ef265d05,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec
1421,4459049d-dc03-48aa-8891-ee014ad2141c,Trichoptera,Leptoceridae,(Trichoptera) Leptoceridae,,,659b4eee-c37d-4ce5-8ec0-7e10ef265d05,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec
1422,b38c64c3-9ed0-40cf-8bf6-e4ad7c2d4b32,Crustacea: Isopoda,,(Crustacea: Isopoda) ,,Family - Asellidae Lirceus,659b4eee-c37d-4ce5-8ec0-7e10ef265d05,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec
1423,cb12d599-ad6a-4a34-888c-f7bd5ca8f892,Diptera,Tipulidae,(Diptera) Tipulidae,,,659b4eee-c37d-4ce5-8ec0-7e10ef265d05,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec,1/11/2022 18:36,meredith.streeter@dec.ny.gov_nysdec
1424,e9d69637-10f5-4b2f-8b1a-c22464a4273e,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,f5de6ef9-7302-499e-8cef-44346e99a702,1/11/2022 18:45,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:45,keleigh.reynolds@dec.ny.gov_nysdec
1425,293a214d-eebc-4946-817d-5a4d8e0e4303,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,f5de6ef9-7302-499e-8cef-44346e99a702,1/11/2022 18:45,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:45,keleigh.reynolds@dec.ny.gov_nysdec
1426,8d9e15c5-08ff-4216-87cb-8b65e6a115b3,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,f5de6ef9-7302-499e-8cef-44346e99a702,1/11/2022 18:45,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:45,keleigh.reynolds@dec.ny.gov_nysdec
1427,5b5a5f14-e480-46b2-8533-adb5d06c36a3,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,f5de6ef9-7302-499e-8cef-44346e99a702,1/11/2022 18:45,keleigh.reynolds@dec.ny.gov_nysdec,1/11/2022 18:45,keleigh.reynolds@dec.ny.gov_nysdec
