STATION,RIVMILLE,LOCATION,LATITUDE,LONGITUDE,site_id,sample_id,coll_date,replicate,genspecies,indiv,wqa,bap,collect
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Stenonema sp.,18,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Caenis sp.,1,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Acroneuria abnormis,5,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Paragnetina media,1,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Pteronarcys biloba,1,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Psephenus herricki,1,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Optioservus trivittatus,23,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Oulimnius latiusculus,1,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Stenelmis crenata,3,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Nigronia serricornis,1,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Cheumatopsyche sp.,3,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Ceratopsyche morosa,5,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Ceratopsyche sparna,5,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Undetermined Ceratopogonidae,1,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Atherix sp.,2,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Cricotopus bicinctus,2,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Cricotopus vierriensis,3,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Orthocladius nr. dentifer,2,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Tvetenia bavarica gr.,1,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Micropsectra sp.,6,non,8.14,1
03,0.9,NVUS,42.48556,-74.96944,650,3172,12-Sep-97,1,Sublettea coffmani,1,non,8.14,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Stylodrilus heringianus,6,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Acentrella sp.,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Baetis flavistriga,2,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Baetis tricaudatus,2,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Leucrocuta sp.,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Maccaffertium vicarium,4,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Stenonema sp.,12,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Undetermined Ephemerellidae,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Neoperla sp.,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Paragnetina media,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Ectopria nervosa,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Psephenus herricki,3,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Dubiraphia bivittata,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Optioservus trivittatus,25,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Promoresia elegans,4,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Stenelmis crenata,18,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Psychomyia flavida,2,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Cheumatopsyche sp.,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Ceratopsyche bronta,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Atherix sp.,10,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Polypedilum illinoense,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Micropsectra sp.,1,slt,7.31,1
01,0.7,OAKS,42.66583,-74.96,651,3173,12-Sep-97,1,Rheotanytarsus exiguus gr.,1,slt,7.31,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Prostoma graecense,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Ferrissia sp.,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Undetermined Pisidiidae,6,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Isonychia bicolor,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Acentrella sp.,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Maccaffertium vicarium,9,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Psephenus herricki,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Dubiraphia bivittata,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Optioservus trivittatus,22,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Promoresia elegans,6,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Stenelmis crenata,6,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Chimarra sp.,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Ceratopsyche sparna,6,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Hydropsyche sp.,2,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Micrasema sp.,3,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Simulium sp.,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Atherix sp.,7,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Potthastia gaedii gr.,2,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Cricotopus bicinctus,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Cricotopus vierriensis,9,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Orthocladius nr. dentifer,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Tvetenia vitracies,3,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Polypedilum flavum,1,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Polypedilum illinoense,2,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Rheotanytarsus pellucidus,2,slt,6.93,1
01,2.3,OTGO,42.45083,-75.11472,679,3174,12-Sep-97,1,Rheotanytarsus exiguus gr.,4,slt,6.93,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Undetermined Pisidiidae,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Isonychia bicolor,3,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Acentrella sp.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Acerpenna macdunnoughi,2,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Baetis brunneicolor,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Stenonema sp.,4,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Undetermined Leptophlebiidae,3,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Undetermined Ephemerellidae,4,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Undetermined Leuctridae,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Agnetina capitata,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Undetermined Chloroperlidae,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Psephenus herricki,5,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Optioservus trivittatus,7,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Stenelmis sp.,6,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Dolophilodes sp.,4,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Cheumatopsyche sp.,3,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Ceratopsyche bronta,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Ceratopsyche slossonae,2,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Rhyacophila sp.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Dicranota sp.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Hexatoma sp.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Tipula sp.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Undetermined Ceratopogonidae,3,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Simulium sp.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Thienemannimyia gr. spp.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Diamesa sp.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Pagastia orthogonia,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Potthastia gaedii gr.,2,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Brillia flavifrons,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Cricotopus bicinctus,2,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Eukiefferiella pseudomontana gr.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Parametriocnemus lundbecki,6,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Rheocricotopus robacki,2,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Thienemanniella xena,2,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Tvetenia bavarica gr.,2,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Microtendipes pedellus gr.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Polypedilum aviceps,10,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Polypedilum flavum,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Micropsectra sp.,5,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Rheotanytarsus exiguus gr.,1,non,8.96,1
01,0.4,OTSD,42.4,-75.17222,680,3175,12-Sep-97,1,Sublettea coffmani,3,non,8.96,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Acentrella sp.,1,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Maccaffertium vicarium,2,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Stenonema sp.,6,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Undetermined Leptophlebiidae,2,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Undetermined Ephemerellidae,2,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Agnetina capitata,2,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Optioservus sp.,1,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Stenelmis sp.,3,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Cheumatopsyche sp.,3,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Ceratopsyche bronta,3,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Ceratopsyche slossonae,5,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Thienemannimyia gr. spp.,4,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Potthastia gaedii gr.,2,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Parametriocnemus lundbecki,1,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Microtendipes pedellus gr.,6,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Microtendipes rydalensis gr.,1,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Nilothauma sp.,1,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Polypedilum aviceps,6,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Polypedilum scalaenum gr.,1,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Micropsectra dives gr.,45,slt,6.37,1
01,0.5,TRED,42.36222,-75.12417,1005,3176,12-Sep-97,1,Stempellinella sp.,3,slt,6.37,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Acentrella sp.,1,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Baetis flavistriga,3,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Maccaffertium vicarium,2,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Stenonema sp.,12,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Undetermined Ephemerellidae,1,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Caenis sp.,9,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Optioservus trivittatus,5,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Stenelmis crenata,27,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Stenelmis sandersoni,6,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Cheumatopsyche sp.,28,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Cricotopus bicinctus,1,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Cricotopus vierriensis,4,slt,5.56,1
14,121.9,USSQ,42.48472,-74.98917,1048,3177,12-Sep-97,1,Orthocladius nr. dentifer,1,slt,5.56,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Undetermined Turbellaria,6,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Undet. Tubificidae w/o cap. setae,12,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Sphaerium sp.,38,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Gammarus sp.,14,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Baetis intercalaris,1,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Stenelmis crenata,12,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Cheumatopsyche sp.,3,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Ceratopsyche bronta,4,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Hydropsyche scalaris,1,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Helicopsyche borealis,1,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Oecetis avara,1,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Petrophila sp.,2,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Cricotopus bicinctus,1,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Microtendipes pedellus gr.,1,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Polypedilum flavum,2,mod,4.67,1
10,3.7,NORM,42.63445,-73.8,645,3178,17-Sep-97,1,Rheotanytarsus exiguus gr.,1,mod,4.67,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Isonychia bicolor,2,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Acentrella sp.,5,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Psephenus herricki,2,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Optioservus fastiditus,6,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Optioservus trivittatus,6,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Promoresia tardella,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Undetermined Psychomyiidae,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Cheumatopsyche sp.,6,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Hydropsyche betteni,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Ceratopsyche bronta,3,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Antocha sp.,3,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Atherix sp.,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Thienemannimyia gr. spp.,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Diamesa sp.,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Potthastia gaedii gr.,3,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Cricotopus bicinctus,10,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Cricotopus tremulus gr.,3,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Cricotopus trifascia gr.,27,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Cricotopus vierriensis,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Orthocladius nr. dentifer,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Tvetenia vitracies,2,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Microtendipes pedellus gr.,6,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Micropsectra sp.,3,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Rheotanytarsus exiguus gr.,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Stempellinella sp.,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Sublettea coffmani,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Tanytarsus glabrescens gr.,1,slt,6.34,1
A,44.6,ROLF,42.17,-73.51945,784,3179,17-Sep-97,1,Tanytarsus guerlus gr.,1,slt,6.34,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Isonychia bicolor,9,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Acentrella sp.,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Baetis flavistriga,3,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Baetis sp.,24,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Epeorus (Iron) sp.,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Maccaffertium vicarium,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Stenonema sp.,5,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Undetermined Ephemerellidae,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Isoperla marlynia,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Psephenus herricki,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Optioservus sp.,4,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Dolophilodes sp.,6,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Cheumatopsyche sp.,8,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Ceratopsyche morosa,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Ceratopsyche slossonae,6,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Ceratopsyche sparna,3,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Rhyacophila fuscula,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Rhyacophila sp.,2,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Micrasema sp. 2,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Simulium sp.,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Hemerodromia sp.,3,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Thienemannimyia gr. spp.,3,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Cricotopus trifascia gr.,4,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Cricotopus vierriensis,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Eukiefferiella devonica gr.,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Parachaetocladius sp.,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Tvetenia bavarica gr.,2,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Tvetenia vitracies,2,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Microtendipes rydalensis gr.,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Polypedilum aviceps,1,non,8.86,1
B,43.2,ROLF,42.15472,-73.51889,785,3180,17-Sep-97,1,Sublettea coffmani,1,non,8.86,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Acentrella sp.,6,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Maccaffertium vicarium,1,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Stenonema sp.,6,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Undetermined Perlodidae,1,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Psephenus herricki,2,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Optioservus fastiditus,7,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Promoresia tardella,1,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Stenelmis sp.,1,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Nigronia serricornis,1,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Dolophilodes sp.,1,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Ceratopsyche bronta,6,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Ceratopsyche slossonae,28,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Ceratopsyche sparna,1,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Rhyacophila sp.,2,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Helicopsyche borealis,2,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Antocha sp.,2,slt,7.37,1
D,41.6,ROLF,42.13778,-73.53194,786,3181,17-Sep-97,1,Hemerodromia sp.,1,slt,7.37,1
