ObjectID,GlobalID,Order,Family,Final ID,"Please describe the ""other"" bug",Please include any other notes about the particular bug.,ParentGlobalID,,CreationDate,Creator,EditDate,Editor,bug_num
2112,f5cbae6f-ff58-4575-8b59-3296096109c3,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,6de415a7-08e3-40e8-84c4-dd436d78b742,,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,2
2113,6ff7387b-a0b0-4d8c-8a34-2f8a78b1e1a4,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,6de415a7-08e3-40e8-84c4-dd436d78b742,,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1
2114,10cffcc4-d88a-4d61-8c69-4be8f83b3a39,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,6de415a7-08e3-40e8-84c4-dd436d78b742,,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1
2115,12c915ad-b525-4abf-8aaa-4ddad8462c4f,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,6de415a7-08e3-40e8-84c4-dd436d78b742,,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1
2116,699f4df6-d6bf-42ce-80f5-131faa7e9698,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,6de415a7-08e3-40e8-84c4-dd436d78b742,,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,2
2117,614417f7-241f-47de-849a-010336326dad,Coleoptera,Dytiscidae,(Coleoptera) Dytiscidae,,,6de415a7-08e3-40e8-84c4-dd436d78b742,,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1
2118,7874cd15-1c03-4ca4-8942-70ba744f94a2,Coleoptera,Elmidae,(Coleoptera) Elmidae,,One is a partially formed adult ,6de415a7-08e3-40e8-84c4-dd436d78b742,,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,2
2119,a4b929d3-1b3c-4997-8a0c-776bb3f30545,Mollusca: Gastropoda,,(Mollusca: Gastropoda) ,,,6de415a7-08e3-40e8-84c4-dd436d78b742,,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 17:39,makenzie.garrett@dec.ny.gov_nysdec,1
2120,3ec13670-6928-462f-8f2f-d1f1906a16ac,Crustacea: Amphipoda,Gammaridea,(Crustacea: Amphipoda) Gammaridea,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,10
2121,412804fc-fe10-4c5e-8072-e47e65b60237,Hemiptera,,(Hemiptera) ,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,2
2122,e0049e0b-7ced-45f2-8246-dc1deae2a008,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,3
2123,86c1989e-4b92-4cee-89e8-3809169f3b29,Odonata: Anisoptera,Aeshnidae,(Odonata: Anisoptera) Aeshnidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1
2124,f6ae6853-24f4-4389-8aac-1d11bb0d158a,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1
2125,cf7ca85d-9677-41c4-8ec5-694f160940fd,Plecoptera,Perlodidae,(Plecoptera) Perlodidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,2
2126,1455f1f9-f74c-45ea-8b68-b67057944af7,Diptera,Tipulidae,(Diptera) Tipulidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,5
2127,9f091427-2dc7-47ca-85cf-d58ea17251f2,Diptera,Pediciidae,(Diptera) Pediciidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1
2128,d5211603-96ab-43c5-8205-99e3c681afc4,Wormlike,Other,(Wormlike) Other,small white worms,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,5
2129,1051e6c9-36b4-4bc0-80f8-73acab6b3cda,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1
2130,44204a3f-5302-4378-8ab6-08bb55194c99,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1
2131,c1ff1bbc-aa3e-4c7d-8cdb-ee0e6d465757,Mollusca: Gastropoda,Physidae,(Mollusca: Gastropoda) Physidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1
2132,097d0a11-ac51-4d90-811f-b2c8c2eb895f,Trichoptera,Glossosomatidae,(Trichoptera) Glossosomatidae,,ballast case,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1
2133,bbde7b70-3cef-468b-81a1-908dfaabf80f,Trichoptera,Limnephilidae,(Trichoptera) Limnephilidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,7
2134,37bb7a19-9ca4-40a3-83f8-cab1cc1e5546,Trichoptera,Lepidostomatidae,(Trichoptera) Lepidostomatidae,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1
2135,23460a39-250e-4d94-8c34-c654cb7c4584,,,() ,,,7bece49e-4a3f-4ff9-8692-02ee40221099,,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:05,keleigh.reynolds@dec.ny.gov_nysdec,
2136,88666ae1-2d68-4c1e-8d3f-0050aa5ad614,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1
2137,1144d66c-b1e9-4215-88a1-aad014f594db,Odonata: Anisoptera,Cordulegastridae,(Odonata: Anisoptera) Cordulegastridae,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,3
2138,20cc05f9-8da6-4373-81da-4af960ff1c79,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1
2139,a6030e2e-54f0-4b24-8b3c-1ab36c59c727,Diptera,Simuliidae,(Diptera) Simuliidae,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1
2140,d0b9c62f-5d54-45c3-8d19-3c616223e704,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1
2141,225867fa-eb66-4356-8186-eeb13ca00c8c,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1
2142,46a3afd7-7ba8-4e03-8d87-6c616d663a36,Plecoptera,Perlodidae,(Plecoptera) Perlodidae,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,3
2143,66b6de0c-ca99-4382-8693-9b75bde20ac3,Diptera,Tipulidae,(Diptera) Tipulidae,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1
2144,44dd61df-8e13-46ee-8f78-8b4b93a7f6e5,Wormlike,Other,(Wormlike) Other,small white worm,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1
2145,bbdb468e-5904-4ce2-8ae0-10303295db22,Diptera,Dixidae,(Diptera) Dixidae,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,2
2146,f90b6062-0e3e-478b-8759-04c04a90c9a7,Coleoptera,Hydrophilidae,(Coleoptera) Hydrophilidae,,,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,
2147,c27f003f-758c-4ffa-831c-f809fbb2607a,Trichoptera,Limnephilidae,(Trichoptera) Limnephilidae,,case only,a393285a-eac8-4e7a-82e3-5e37aa1a4824,,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:36,keleigh.reynolds@dec.ny.gov_nysdec,1
2148,921f79c1-8060-4f8f-875c-6baa2722dac0,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,0df90691-8aab-4a89-8759-9640d599e3f0,,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,3
2149,a09dc481-9162-402d-8ee8-41de64626e57,Hemiptera,Other,(Hemiptera) Other,,,0df90691-8aab-4a89-8759-9640d599e3f0,,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
2150,71575f97-110c-4408-8c45-18b8f61403b6,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,0df90691-8aab-4a89-8759-9640d599e3f0,,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,2
2151,daca8221-ec97-4180-89ea-23ff2477d55a,Diptera,Tipulidae,(Diptera) Tipulidae,,,0df90691-8aab-4a89-8759-9640d599e3f0,,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
2152,3b713df7-cb5b-4da8-8322-b1667aed95e5,Trichoptera,Polycentropodidae,(Trichoptera) Polycentropodidae,,,0df90691-8aab-4a89-8759-9640d599e3f0,,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,2
2153,15c44058-79ed-442d-8d6b-1f0298890c18,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,0df90691-8aab-4a89-8759-9640d599e3f0,,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,5
2154,fe714b17-a8f1-419c-84c9-fc849b56a44e,Ephemeroptera,Ephemerellidae,(Ephemeroptera) Ephemerellidae,,,0df90691-8aab-4a89-8759-9640d599e3f0,,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1/31/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,2
2155,6732a2b8-98a8-4f59-8078-1e5eec74e889,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1
2156,941e0a90-3d42-428a-84aa-b6db34a75d9a,Diptera,Limoniidae,(Diptera) Limoniidae,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1
2157,69f9d533-309d-48db-8790-af7d76dfbf43,Trichoptera,Helicopsychidae,(Trichoptera) Helicopsychidae,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,2
2158,1528e308-5076-4467-882c-723ad44dbbb8,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1
2159,0ff02707-f4a7-4c5e-85ff-111d586279b2,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,2
2160,b4558f33-20ad-4999-8629-ba2560709f8d,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1
2161,1bb1ebfb-18b6-42c6-8e01-22fa6b06b81b,Trichoptera,Rhyacophilidae,(Trichoptera) Rhyacophilidae Rhyacophila mainensis,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1
2162,34d9b843-e524-4575-8f43-e7dd89d0aea7,Diptera,Athericidae,(Diptera) Athericidae,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,3
2163,e641d0a1-a041-4d9f-818f-d4ef2cdca37a,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,5
2164,4b7b38ac-b431-49a7-8097-f95fedaaf412,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1
2165,bcb6b603-c892-4333-851c-4102e325f1bd,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1
2166,141e4004-ac50-4cb6-86ca-5f9da4f442fc,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,4
2167,fe601a58-6bc7-4062-8b5b-d99dee639fbd,Trichoptera,,(Trichoptera) ,,Empty case,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1
2168,455899e0-5b7b-4fe0-8ff2-7a631c579cd1,Trichoptera,Glossosomatidae,(Trichoptera) Glossosomatidae,,Partially pupated,3c8105ba-cb11-4149-8f9d-7010c4d395e0,,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1/31/2023 20:02,makenzie.garrett@dec.ny.gov_nysdec,1
2169,b22112b5-a25b-4d79-882a-22f042305910,Crustacea: Decapoda,Pleocyemata: Cambaridae,(Crustacea: Decapoda) Pleocyemata: Cambaridae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,1
2170,3fc8fc2b-feb9-4706-8a9c-8bd77fb7a957,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,1
2171,66236066-4c01-46ab-84f6-89fd3c663d49,Diptera,Tipulidae,(Diptera) Tipulidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,1
2172,0a6fbfc5-edee-4db7-89de-cb5c3dea3b33,Diptera,Athericidae,(Diptera) Athericidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2
2173,3b6c769e-9b36-4b3b-8922-b872074d9c0a,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2
2174,e484b0f5-cacb-4652-8d9c-f50717eaa4e1,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,1
2175,dcc19ecd-2179-49d4-8e96-79c6244aae37,Ephemeroptera,Potamanthidae,(Ephemeroptera) Potamanthidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2
2176,b1beab16-0d1b-4731-8402-28713bed7765,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,1
2177,435853f9-39ee-4882-8ebf-7dc87a7d23ba,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,6
2178,2d499593-a8de-4dff-855e-9da1bd452881,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,1
2179,277d259e-daed-4481-8eb1-fb06350c7f22,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,3
2180,958fe5bc-a1c2-4e02-8754-42c690429ecd,Trichoptera,Helicopsychidae,(Trichoptera) Helicopsychidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2
2181,73cbdf69-6959-4d15-886e-2ce51e55163e,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,3
2182,92a0d7c9-b42a-4671-8e95-a7f01242b4e8,Mollusca: Bivalvia,,(Mollusca: Bivalvia) ,,"Unknown family, half of shell missing",bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,1
2183,8ee637ef-cda4-42a2-8eb7-8fbb56bcdc0b,,,() ,,,bcc01ea2-a09c-4971-8445-c6b0ac8ec890,,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:01,makenzie.garrett@dec.ny.gov_nysdec,
2184,1f0c97ee-72f1-447c-8f26-27e5996d59e6,Diptera,Athericidae,(Diptera) Athericidae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2
2185,f53d0f08-3d29-40a2-82c1-5c1502b173fa,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2
2186,7fb2f37f-375a-4a94-89fe-36428467ddb5,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2
2187,09bf05c8-9942-4c29-8cd7-2a3848b83eba,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2
2188,6ed0e155-9590-4567-81d5-38b50f424e76,Trichoptera,Helicopsychidae,(Trichoptera) Helicopsychidae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,3
2189,b6a28230-ad15-4c29-8287-b13235f7be34,Trichoptera,Leptoceridae,(Trichoptera) Leptoceridae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2
2190,7c956997-0c60-448a-887e-5e51c38d772f,Ephemeroptera,Caenidae,(Ephemeroptera) Caenidae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,3
2191,32ae2b52-2493-41ab-886b-82fceeddcf44,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,1
2192,a7ae4842-b9a4-43e1-8728-1e32fe006e81,Ephemeroptera,Ephemerellidae,(Ephemeroptera) Ephemerellidae,,"Gills missing, id unsure",0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,1
2193,51cf3151-617a-479d-8448-a709b9f690d9,Odonata: Anisoptera,Gomphidae,(Odonata: Anisoptera) Gomphidae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,1
2194,0d037801-a5a3-4622-894d-358354508b31,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,4
2195,24cc3a33-b78f-4b8e-8795-83e93a0605d4,Coleoptera,Dytiscidae,(Coleoptera) Dytiscidae,,,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,1
2196,1a20888f-35fd-4a2b-8c02-9ec7faa34706,Coleoptera,Hydrophilidae,(Coleoptera) Hydrophilidae Berosus,,Headless,0a51cf2e-bfe6-4e48-8b90-a41c53b1eeaf,,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,2/1/2023 15:40,makenzie.garrett@dec.ny.gov_nysdec,1
