"WSEI_WATER_CLARITY","WSEI_SUSPENDED_PHYTOPLANKTON","WSEI_PERIPHYTON","WSEI_MACROPHYTE","WSEI_ODOR","WSEI_TRASH","WSEI_DISCHARGE_PIPE","WSEI_EPIFAUNAL_COVER","WSEI_EMBEDDEDNESPOOLING","WSEI_VELOCITY_DEPTH_REGIME","WSEI_SEDIMENT_DEPOSITION","WSEI_FLOW_STATUS","WSEI_CHANNEL_ALTERATION","WSEI_RIFFLE_BEND_FREQUENCY","WSEI_LEFT_BANK_STABILITY","WSEI_RIGHT_BANK_STABILITY","WSEI_LEFT_BANK_VEG","WSEI_RIGHT_BANK_VEG","WSEI_LEFT_BANK_VEG_ZONE","WSEI_RIGHT_BANK_VEG_ZONE","WSEI_SAMPLE_ID","WSEI_LATITUDE","WSEI_LONGITUDE","WSEI_COLLECTION_DATE"
1,0,5,0,0,3,3,"a","b","b","a","b","b","a","b","b","c","b","b","b","42.9095_-74.0759_20130719",42.9095,-74.0759,"2013-07-19 0:00:00"
1,0,1,0,0,0,0,"b","b","b","b","a","a","a","b","b","a","a","a","a","42.9108_-77.787_20130915",42.9108,-77.787,"2013-09-15 0:00:00"
0,2,2,1,0,3,3,"b","b","b","b","c","b","c","c","b","c","b","b","b","42.9113_-73.8984_20180826",42.9113,-73.8984,"2018-08-26 0:00:00"
3,0,6,8,0,0,0,"b","c","b","c","a","a","b","a","a","a","a","a","a","42.917_-76.515_20170718",42.917,-76.515,"2017-07-18 0:00:00"
7,0,2,5,0,1,0,"b","a","a","a","a","b","b","a","b","a","a","a","a","42.918_-76.522_20170718",42.918,-76.522,"2017-07-18 0:00:00"
0,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.9183_-73.7694_20130806",42.9183,-73.7694,"2013-08-06 0:00:00"
1,3,5,6,0,0,0,"b","a","a","a","b","b","b","a","a","b","a","c","b","42.92_-76.474_20170718",42.92,-76.474,"2017-07-18 0:00:00"
1,0,5,3,0,0,0,"b","b","b","b","b","c","b","c","c","a","a","a","b","42.9237_-78.3462_20190822",42.9237,-78.3462,"2019-08-22 0:00:00"
0,4,5,4,0,0,0,"b","a","b","a","a","b","a","a","a","a","a","a","a","42.924_-76.508_20170717",42.924,-76.508,"2017-07-17 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.9246_-73.9707_20120916",42.9246,-73.9707,"2012-09-16 0:00:00"
3,1,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.9246_-73.9707_20120921",42.9246,-73.9707,"2012-09-21 0:00:00"
1,1,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.9247_-73.9406_20120916",42.9247,-73.9406,"2012-09-16 0:00:00"
1,1,4,0,0,3,1,"c","a","a","b","b","c","a","b","a","b","c","b","c","42.9282_-74.6606_20140715",42.9282,-74.6606,"2014-07-15 0:00:00"
2,6,7,1,0,2,0,"c","a","b","b","b","c","b","a","a","a","a","c","a","42.9282_-74.6606_20150721",42.9282,-74.6606,"2015-07-21 0:00:00"
1,0,4,3,1,6,2,"b","b","b","a","c","a","a","c","a","b","c","a","b","42.9282_-74.6665_20140715",42.9282,-74.6665,"2014-07-15 0:00:00"
4,1,1,0,0,1,0,"a","a","a","b","b","c","a","a","a","b","b","c","b","42.93_-74.3167_20180830",42.93,-74.3167,"2018-08-30 0:00:00"
1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.9302_-73.9832_20120923",42.9302,-73.9832,"2012-09-23 0:00:00"
1,0,1,0,0,1,0,"b","b","b","b","a","a","a","b","b","a","a","a","b","42.9302_-73.9832_20140902",42.9302,-73.9832,"2014-09-02 0:00:00"
3,1,6,1,0,3,2,"c","a","b","b","b","c","c","c","c","b","b","b","b","42.9302_-74.6228_20160713",42.9302,-74.6228,"2016-07-13 0:00:00"
2,4,6,1,1,0,5,"c","a","c","b","a","c","b","a","a","a","a","a","a","42.9308_-74.6212_20150720",42.9308,-74.6212,"2015-07-20 0:00:00"
1,1,6,0,0,4,4,"c","a","b","b","a","c","b","b","b","c","c","c","c","42.9315_-74.6224_20140715",42.9315,-74.6224,"2014-07-15 0:00:00"
1,0,3,0,0,1,0,"a","b",NA,"b","a","a","a","a","a","a","a","a","a","42.9319_-77.7782_20140711",42.9319,-77.7782,"2014-07-11 0:00:00"
2,7,9,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.9335_-74.7284_20150721",42.9335,-74.7284,"2015-07-21 0:00:00"
2,1,4,1,0,0,1,"b","a","b","b","a","b","a","b","c","b","c","c","c","42.9347_-74.2128_20180822",42.9347,-74.2128,"2018-08-22 0:00:00"
4,0,1,0,1,1,0,"b","a","b","a","a","b","a","a","c","b","c","b","b","42.9348_-74.2126_20160803",42.9348,-74.2126,"2016-08-03 0:00:00"
2,1,1,2,0,0,0,"a","b","b","a","b","a","b","a","b","a","a","a","a","42.9381_-73.85_20160817",42.9381,-73.85,"2016-08-17 0:00:00"
9,0,0,0,0,0,0,"a","c","b","c","c","a","c","b","b","b","b","a","a","42.9389_-73.8774_20170924",42.9389,-73.8774,"2017-09-24 0:00:00"
0,0,1,0,0,0,0,"a","a","b","a","a","a","a","a","a","a","a","a","a","42.9398_-77.7988_20140930",42.9398,-77.7988,"2014-09-30 0:00:00"
0,0,0,0,0,0,0,"c","b","b","b","b","b","a","a","b","a","b","b","c","42.9407_-73.7933_20140730",42.9407,-73.7933,"2014-07-30 0:00:00"
1,1,1,0,0,2,0,"a","a","b","b","b","b","b","b","a","a","a","a","a","42.9413_-73.7908_20160730",42.9413,-73.7908,"2016-07-30 0:00:00"
0,0,2,1,1,3,1,"a","a","a","a","a","b","a","a","a","a","a","b","b","42.9428_-73.8628_20140830",42.9428,-73.8628,"2014-08-30 0:00:00"
5,4,3,1,2,5,3,"a","b","b","b","a","c","b","a","a","a","a","b","b","42.9428_-73.8628_20160817",42.9428,-73.8628,"2016-08-17 0:00:00"
2,0,5,1,1,3,0,"b","b","b","b","a","b","a","a","a","a","a","c","c","42.9457_-78.3431_20190822",42.9457,-78.3431,"2019-08-22 0:00:00"
9,5,5,6,0,0,0,"c","b","c","c","a","b","c","b","a","b","a","b","a","42.9462_-73.9953_20170718",42.9462,-73.9953,"2017-07-18 0:00:00"
1,3,3,3,1,3,5,"a","a","b","b","b","c","c","c","b","c","c","b","a","42.9463_-73.8623_20180828",42.9463,-73.8623,"2018-08-28 0:00:00"
2,1,7,4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.9483_-73.7808_20120916",42.9483,-73.7808,"2012-09-16 0:00:00"
0,0,1,0,0,4,0,"b","a","a","a","a","b","a","b","b","b","b","b","b","42.9604_-74.1743_20140913",42.9604,-74.1743,"2014-09-13 0:00:00"
1,0,5,1,0,0,0,"b","a","b","b","b","b","b","b","b","a","a","a","a","42.9604_-78.3512_20190821",42.9604,-78.3512,"2019-08-21 0:00:00"
4,0,2,0,0,3,0,"b","a","b","a","a","a","a","a","b","c","c","c","c","42.9615_-74.173_20160802",42.9615,-74.173,"2016-08-02 0:00:00"
1,0,5,2,1,1,0,"b","b","b","b","a","b","b","b","c","a","a","a","a","42.9618_-78.3533_20190821",42.9618,-78.3533,"2019-08-21 0:00:00"
4,0,4,3,0,5,5,"b","c","b","c","b","b","c","b","b","a","a","c","a","42.9648_-78.406_20190820",42.9648,-78.406,"2019-08-20 0:00:00"
0,1,2,1,0,1,0,"a","b","b","b","a","a","b","b","a","b","a","b","a","42.9655_-73.4728_20190918",42.9655,-73.4728,"2019-09-18 0:00:00"
0,0,3,0,0,0,0,"a","a","b","a","b","a","a","b","a","a","a","a","a","42.9656_-73.8222_20190910",42.9656,-73.8222,"2019-09-10 0:00:00"
1,1,3,1,1,2,0,"a","a","a","a","b","a","a","a","b","a","a","a","a","42.9666_-73.8239_20130909",42.9666,-73.8239,"2013-09-09 0:00:00"
0,1,1,0,0,0,0,"a","a","b","b","b","a","a","a","a","b","b","b","a","42.9666_-73.8239_20160818",42.9666,-73.8239,"2016-08-18 0:00:00"
0,0,0,0,0,0,0,"b","b","b","b","a","a","b","a","b","a","b","a","b","42.9684_-73.8813_20160822",42.9684,-73.8813,"2016-08-22 0:00:00"
3,0,0,0,0,0,0,"a","a","a","a","a","a","a","b","b","b","a","b","a","42.9684_-73.8813_20170930",42.9684,-73.8813,"2017-09-30 0:00:00"
1,1,2,1,1,1,0,"a","a","a","b","a","b","a","a","b","a","b","a","b","42.97_-73.8795_20130817",42.97,-73.8795,"2013-08-17 0:00:00"
8,0,3,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","c","c","42.9713_-75.9354_20160817",42.9713,-75.9354,"2016-08-17 0:00:00"
0,1,1,1,0,0,4,"a","b","a","b","b","a","a","a","a","a","a","a","a","42.9722_-73.8637_20160831",42.9722,-73.8637,"2016-08-31 0:00:00"
3,0,0,0,0,7,3,"a","b","b","b","a","b","a","b","b","b","b","a","b","42.9723_-73.864_20170930",42.9723,-73.864,"2017-09-30 0:00:00"
0,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.9758_-73.8428_20130805",42.9758,-73.8428,"2013-08-05 0:00:00"
0,1,2,1,0,0,0,"b","a","a","a","a","b","a","a","a","a","a","a","b","42.9758_-73.8428_20140808",42.9758,-73.8428,"2014-08-08 0:00:00"
2,2,5,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","42.9758_-73.8428_20150911",42.9758,-73.8428,"2015-09-11 0:00:00"
5,0,4,3,0,1,0,"b","a","b","b","b","b","b","b","a","b","a","b","a","42.979_-77.9884_20170930",42.979,-77.9884,"2017-09-30 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.9912_-76.0696_20170920",42.9912,-76.0696,"2017-09-20 0:00:00"
2,1,2,0,0,0,1,"c","b","b","b","b","a","a","b","b","a","a","a","a","42.993_-74.7932_20160710",42.993,-74.7932,"2016-07-10 0:00:00"
2,0,6,4,0,0,2,"b","a","b","b","a","b","a","a","a","a","b","b","c","42.9939_-78.4351_20190820",42.9939,-78.4351,"2019-08-20 0:00:00"
0,0,2,2,0,1,0,"a","a","a","a","a","a","a","b","b","b","b","b","b","42.9958_-76.0717_20170830",42.9958,-76.0717,"2017-08-30 0:00:00"
0,0,1,2,0,0,0,"a","a","a","b","a","a","a",NA,"a","b","a","b","b","42.9962_-75.9871_20150812",42.9962,-75.9871,"2015-08-12 0:00:00"
1,0,1,0,0,1,0,"c","b","b","a","a","b","b","a","a","a","b","b","b","42.9975_-74.115_20160930",42.9975,-74.115,"2016-09-30 0:00:00"
0,0,1,NA,0,3,3,NA,"b","b","b","a","a","a","b","b","b","b","c","a","42.9982_-75.9881_20150923",42.9982,-75.9881,"2015-09-23 0:00:00"
0,0,2,3,0,1,2,"a","b","a","b","b","a","a","c","c","b","b","c","c","42.9983_-75.9876_20150923",42.9983,-75.9876,"2015-09-23 0:00:00"
0,0,2,0,0,0,0,"a","a","a","a","a","a","a","a","b","b","a","a","b","42.9983_-76.0721_20180824",42.9983,-76.0721,"2018-08-24 0:00:00"
0,0,5,0,0,1,0,"a","a","a","b","a","a","a","b","b","a","a","a","a","42.9985_-77.8744_20130908",42.9985,-77.8744,"2013-09-08 0:00:00"
4,1,6,3,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0017_-74.5398_20120915",43.0017,-74.5398,"2012-09-15 0:00:00"
5,3,2,1,2,4,1,"b","b","b","b","b","b","c","b","b","b","b","b","b","43.0049_-78.9058_20140914",43.0049,-78.9058,"2014-09-14 0:00:00"
0,0,2,0,0,3,2,"b","a","b","b","b","b","a","b","b","b","b","b","b","43.0065_-73.847_20140912",43.0065,-73.847,"2014-09-12 0:00:00"
0,0,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.007_-73.8454_20130805",43.007,-73.8454,"2013-08-05 0:00:00"
1,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0086_-73.8796_20120823",43.0086,-73.8796,"2012-08-23 0:00:00"
0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0086_-73.8796_20130805",43.0086,-73.8796,"2013-08-05 0:00:00"
1,1,2,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0097_-73.8442_20120830",43.0097,-73.8442,"2012-08-30 0:00:00"
0,0,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0097_-73.8442_20130730",43.0097,-73.8442,"2013-07-30 0:00:00"
0,1,1,0,0,1,0,"b","a","a","a","a","b","a","a","a","b","a","c","b","43.0097_-73.8442_20140903",43.0097,-73.8442,"2014-09-03 0:00:00"
0,0,0,0,0,0,0,"b","a","a","a","a","b","a","a","a","c","a","c","a","43.0097_-73.8442_20150902",43.0097,-73.8442,"2015-09-02 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0097_-73.8442_20160923",43.0097,-73.8442,"2016-09-23 0:00:00"
0,0,3,1,0,0,0,"a","a","b","b","b","b","a","a","a","a","a","b","b","43.0127_-73.3778_20130928",43.0127,-73.3778,"2013-09-28 0:00:00"
1,1,4,2,1,1,0,"a","a","a","a","a","b","a","a","a","a","a","a","a","43.0149_-76.5894_20150802",43.0149,-76.5894,"2015-08-02 0:00:00"
1,3,3,2,3,0,1,"b","b","b","c","b","b","c","b","b","a","a","a","b","43.0166_-73.7701_20160812",43.0166,-73.7701,"2016-08-12 0:00:00"
0,0,3,1,0,1,0,"b","b","a","b","a","b","b","b","a","b","a","b","a","43.0192_-77.7477_20130923",43.0192,-77.7477,"2013-09-23 0:00:00"
3,3,9,1,0,2,1,"a","c","a","b","a","a","b","b","b","a","a","b","b","43.0218_-78.3507_20140825",43.0218,-78.3507,"2014-08-25 0:00:00"
0,0,1,1,0,1,1,"c","c","b","c","a","c","b","b","b","b","b","b","b","43.0292_-77.8221_20130915",43.0292,-77.8221,"2013-09-15 0:00:00"
0,0,5,7,0,6,0,"a","a","a","b","a","a","a","a","a","a","a","b","b","43.0295_-78.3938_20140805",43.0295,-78.3938,"2014-08-05 0:00:00"
0,0,0,0,0,0,0,"b","a","b","a","a","a","b","a",NA,"a","a","b","b","43.0353_-77.8921_20140922",43.0353,-77.8921,"2014-09-22 0:00:00"
4,1,2,0,0,0,5,"b","b","a","b","a","b","b","a","a","a","a","a","a","43.0355_-74.2481_20150712",43.0355,-74.2481,"2015-07-12 0:00:00"
1,1,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0375_-73.9101_20120828",43.0375,-73.9101,"2012-08-28 0:00:00"
1,1,4,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0375_-73.9101_20120830",43.0375,-73.9101,"2012-08-30 0:00:00"
1,1,3,0,1,1,0,"a","a","a","a","a","a","a","b","a","a","a","a","a","43.0375_-73.9101_20140804",43.0375,-73.9101,"2014-08-04 0:00:00"
0,0,5,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","43.0375_-73.9101_20150902",43.0375,-73.9101,"2015-09-02 0:00:00"
2,4,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0387_-73.7079_20120927",43.0387,-73.7079,"2012-09-27 0:00:00"
1,0,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0403_-73.8892_20120830",43.0403,-73.8892,"2012-08-30 0:00:00"
0,0,2,0,0,0,1,"b","a","a","b","a","b","b","a","a","a","b","b","a","43.0403_-73.8892_20140906",43.0403,-73.8892,"2014-09-06 0:00:00"
1,0,2,0,0,0,0,"b","a","a","b","a","b","b","a","a","a","a","a","a","43.0403_-73.8892_20150901",43.0403,-73.8892,"2015-09-01 0:00:00"
1,2,9,1,0,2,0,"c","b","b","a","a","b","b","a","b","c","c","a","b","43.0403_-76.5843_20150919",43.0403,-76.5843,"2015-09-19 0:00:00"
1,0,1,0,0,1,0,"b","a","b","a","b","b","b","a","b","b","b","c","c","43.0418_-74.0775_20160831",43.0418,-74.0775,"2016-08-31 0:00:00"
7,7,3,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.042_-73.7435_20120907",43.042,-73.7435,"2012-09-07 0:00:00"
1,0,3,0,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0422_-73.8892_20130731",43.0422,-73.8892,"2013-07-31 0:00:00"
3,1,2,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0436_-73.7705_20120907",43.0436,-73.7705,"2012-09-07 0:00:00"
3,2,7,0,0,0,0,"c","c","c","c","a","b","c","a","a","a","a","a","a","43.0436_-73.7705_20140924",43.0436,-73.7705,"2014-09-24 0:00:00"
1,1,0,2,0,0,0,"c","c","c","c","a","b","c","a","a","a","a","a","a","43.0436_-73.7705_20150828",43.0436,-73.7705,"2015-08-28 0:00:00"
3,4,9,4,5,5,0,"b","c","b","b","a","b","b","a","a","b","b","b","c","43.0455_-77.387_20130929",43.0455,-77.387,"2013-09-29 0:00:00"
0,0,1,0,0,0,1,"c","a","c","b","a","b","c","a","a","b","b","b","b","43.0473_-77.8148_20130917",43.0473,-77.8148,"2013-09-17 0:00:00"
0,0,1,0,0,1,4,"b","a","a","a","b","a","a","a","a","a","b","b","b","43.0504_-76.5505_20150828",43.0504,-76.5505,"2015-08-28 0:00:00"
NA,1,3,2,1,3,2,"c","b","b","b","b","a","b","b","b","a","b","a","a","43.0504_-76.5505_20150929",43.0504,-76.5505,"2015-09-29 0:00:00"
7,6,6,3,0,0,7,"c","b","b","c","c","b","c","a","a","a","a","a","a","43.0519_-78.7516_20140802",43.0519,-78.7516,"2014-08-02 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0624_-78.8992_20140728",43.0624,-78.8992,"2014-07-28 0:00:00"
2,1,3,3,2,1,7,"c","a","b","a","a","c","b","a","a","c","c","c","c","43.0683_-77.6201_20180917",43.0683,-77.6201,"2018-09-17 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0688_-77.7777_20130904",43.0688,-77.7777,"2013-09-04 0:00:00"
0,0,2,1,0,0,0,"a","a","a","a","a","a","a","a","a","b","a","a","a","43.0731_-76.4795_20150913",43.0731,-76.4795,"2015-09-13 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0732_-78.9333_20140728",43.0732,-78.9333,"2014-07-28 0:00:00"
1,1,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0738_-73.9379_20120829",43.0738,-73.9379,"2012-08-29 0:00:00"
3,0,2,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0738_-73.9379_20130730",43.0738,-73.9379,"2013-07-30 0:00:00"
1,1,0,0,0,0,0,"a","a","b","a","a","a","a","a","a","a","a","c","a","43.0738_-73.9379_20150901",43.0738,-73.9379,"2015-09-01 0:00:00"
0,0,2,0,0,0,0,"a","a","a","a","a","b","a","a","a","a","a","a","a","43.0738_-73.9379_20160920",43.0738,-73.9379,"2016-09-20 0:00:00"
0,0,1,1,0,1,1,"b","b","b","b","a","b","b","b","b","a","a","b","b","43.0752_-77.782_20130910",43.0752,-77.782,"2013-09-10 0:00:00"
0,0,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0754_-73.9288_20120829",43.0754,-73.9288,"2012-08-29 0:00:00"
0,0,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.0754_-73.9288_20130731",43.0754,-73.9288,"2013-07-31 0:00:00"
1,1,0,1,0,3,0,"a","a","a","a","a","b","a","b","b","a","b","a","b","43.0754_-73.9288_20140914",43.0754,-73.9288,"2014-09-14 0:00:00"
0,0,8,0,0,0,0,"a","a","a","a","a","b","a","a","a","a","a","a","b","43.0754_-73.9288_20150901",43.0754,-73.9288,"2015-09-01 0:00:00"
0,0,2,0,0,0,0,"a","b","b","b","a","b","b","a","a","a","a","a","a","43.0754_-73.9288_20160920",43.0754,-73.9288,"2016-09-20 0:00:00"
3,4,4,0,2,3,10,"c","b","b","b","b","c","a","a","a","a","a","a","c","43.0894_-73.7704_20160916",43.0894,-73.7704,"2016-09-16 0:00:00"
4,1,6,0,0,3,0,"a","b","a","a","a","b","a","a","a","a","a","b","a","43.093_-77.8648_20130813",43.093,-77.8648,"2013-08-13 0:00:00"
3,2,5,2,6,6,3,"b","b","b","a","b","b","b","b","b","a","a","b","a","43.1_-77.7531_20170927",43.1,-77.7531,"2017-09-27 0:00:00"
0,0,4,0,0,2,0,"a","b","b","b","a","b","a","b","b","b","b","b","b","43.108_-77.4631_20160917",43.108,-77.4631,"2016-09-17 0:00:00"
1,0,2,0,0,4,0,"b","c","b","c","b","b","b","b","a","b","b","c","a","43.108_-77.471_20160826",43.108,-77.471,"2016-08-26 0:00:00"
3,0,5,1,0,0,0,"b","a","a","a","a","b","b","a","b","b","b","b","a","43.1267_-77.6894_20140920",43.1267,-77.6894,"2014-09-20 0:00:00"
2,0,1,0,0,5,4,"b","a","a","a","b","b","a","b","b","b","b","b","a","43.1343_-77.5251_20140719",43.1343,-77.5251,"2014-07-19 0:00:00"
2,0,2,0,0,4,1,"b","a","a","b","a","b","a","b",NA,"b","b","b","b","43.1384_-74.9406_20140720",43.1384,-74.9406,"2014-07-20 0:00:00"
0,0,1,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1429_-73.8772_20130731",43.1429,-73.8772,"2013-07-31 0:00:00"
1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1452_-73.8778_20120830",43.1452,-73.8778,"2012-08-30 0:00:00"
1,0,0,0,0,1,0,"b","a","b","b","a","a",NA,"b","b","b","b","a","a","43.1452_-73.8778_20140914",43.1452,-73.8778,"2014-09-14 0:00:00"
0,2,0,0,0,0,0,"a","a","a","a","b","a","a","a","a","a","a","a","a","43.1452_-73.8778_20150831",43.1452,-73.8778,"2015-08-31 0:00:00"
0,0,2,0,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","43.1452_-73.8778_20160919",43.1452,-73.8778,"2016-09-19 0:00:00"
1,0,2,1,6,7,8,"a","b","b","b","b","c","b","a","b","c","c","b","b","43.1603_-76.3281_20150819",43.1603,-76.3281,"2015-08-19 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.1605_-79.0072_20140728",43.1605,-79.0072,"2014-07-28 0:00:00"
NA,1,6,1,0,0,0,"a","a","a","b","a","a","a","b","b","a","a","a","a","43.1647_-76.3835_20150821",43.1647,-76.3835,"2015-08-21 0:00:00"
1,0,2,0,0,0,0,"b","b","a","b","a","b","b","a","a","a","a","a","a","43.1825_-73.7226_20160916",43.1825,-73.7226,"2016-09-16 0:00:00"
0,0,2,0,0,5,0,"a","a","b","a","b","b","a","a","a","a","a","a","a","43.1831_-78.7146_20150924",43.1831,-78.7146,"2015-09-24 0:00:00"
0,2,3,1,0,3,0,"b","a","b","b","a","b",NA,NA,NA,NA,NA,NA,NA,"43.1915_-75.018_20140712",43.1915,-75.018,"2014-07-12 0:00:00"
2,0,1,0,0,4,1,"a","b","b","b","b","a","a","c",NA,"a","a","b","a","43.1915_-75.018_20140713",43.1915,-75.018,"2014-07-13 0:00:00"
1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.2014_-75.0241_20120922",43.2014,-75.0241,"2012-09-22 0:00:00"
0,0,2,3,0,0,0,"b","c","b","c","b","a","c","b","b","b","b","b","b","43.2277_-77.5658_20140808",43.2277,-77.5658,"2014-08-08 0:00:00"
6,0,2,1,0,8,1,"a","c","b","b","b","a","a","b","a","b","b","b","b","43.2325_-75.8821_20140914",43.2325,-75.8821,"2014-09-14 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.2336_-75.88_20150808",43.2336,-75.88,"2015-08-08 0:00:00"
0,0,1,0,0,0,0,"a","b","a","a","a","a","a","a","a","a","a","a","a","43.2356_-76.9757_20170813",43.2356,-76.9757,"2017-08-13 0:00:00"
2,0,1,2,0,0,0,"a","a","a","b","b","a","a","b","b","a","a","a","a","43.2361_-76.9754_20130909",43.2361,-76.9754,"2013-09-09 0:00:00"
2,1,1,4,1,1,7,"b","c","c","c","b","b","c","b","b","c","c","b","b","43.2382_-77.5724_20140808",43.2382,-77.5724,"2014-08-08 0:00:00"
NA,NA,NA,NA,NA,NA,NA,"a","c","b","c","a","b","a","a","a","a","a","a","a","43.2413_-77.3395_20140718",43.2413,-77.3395,"2014-07-18 0:00:00"
3,3,2,6,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43.2491_-76.1827_20160826",43.2491,-76.1827,"2016-08-26 0:00:00"
0,0,1,1,0,0,0,"b","a","a","b","a","a","a","a","a","a","a","a","a","43.2506_-76.8646_20170813",43.2506,-76.8646,"2017-08-13 0:00:00"
1,0,0,0,0,0,0,"b","a","b","b","b","a","b","a","a","a","a","a","a","43.2552_-77.4715_20170715",43.2552,-77.4715,"2017-07-15 0:00:00"
1,1,5,4,1,0,0,"b","b","b","b","b","a","a","b","a","b","a","c","b","43.2582_-77.3077_20170825",43.2582,-77.3077,"2017-08-25 0:00:00"
8,4,3,5,2,0,0,"a","b","b","c","c","a","b","b","b","a","a","a","a","43.2585_-75.9122_20160810",43.2585,-75.9122,"2016-08-10 0:00:00"
0,0,0,0,0,0,5,"a","a","a","a","a","b","a","a","b","a","a","b","a","43.2593_-77.0251_20140927",43.2593,-77.0251,"2014-09-27 0:00:00"
5,1,5,2,1,0,0,"c","c","b","a","a","b","b","a","a","a","a","b","b","43.2596_-77.4509_20130917",43.2596,-77.4509,"2013-09-17 0:00:00"
0,1,1,1,0,0,0,"a","a","a","a","a","a","a","a","a","a","a","a","a","43.2641_-75.0931_20180912",43.2641,-75.0931,"2018-09-12 0:00:00"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"b","a","b","b","a","a","a","a","b","b","b","43.2672_-77.2495_20140701",43.2672,-77.2495,"2014-07-01 0:00:00"
0,0,1,1,0,2,0,"b","c","b","a","b","b","a","a","b","a","b","a","b","43.2678_-79.0039_20180902",43.2678,-79.0039,"2018-09-02 0:00:00"
1,2,2,1,0,1,5,"c","c","b","b","b","a","b","c","c","b","b","a","a","43.2734_-77.3143_20130930",43.2734,-77.3143,"2013-09-30 0:00:00"
